DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P6210;P6210S1;P1366;P756;P756S3;P755;P755S3;P753;P753S3;P1662;P6080;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P1906S9;P3038;P3039
689370;237;3;1;3;32.201806778;6;605;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
689370;237;4;1;4;32.201806778;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;;
689371;237;1;1;1;75.692036637;4;408;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
689374;237;1;1;1;52.728349664;6;603;3;1;;1;;1;;;9;2;3;3;3;3;4;4;4;4;2;1
689374;237;2;1;2;52.728349664;6;603;3;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689374;237;3;1;3;52.728349664;6;604;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
689375;237;1;1;1;52.619582431;3;305;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689375;237;2;1;2;52.619582431;3;305;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689375;237;5;1;5;52.619582431;3;305;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689375;237;6;1;6;52.619582431;3;303;6;1;;1;;1;;;9;4;3;4;4;4;3;4;3;4;2;1
689376;237;1;1;1;59.869815577;6;605;3;2;;1;;1;;;1;4;4;3;4;3;4;4;4;4;2;1
689376;237;2;1;2;59.869815577;6;605;3;1;;1;;1;;;9;3;4;4;4;4;4;4;4;4;1;2
689376;237;3;1;3;59.869815577;6;605;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689377;237;1;1;1;26.02827145;5;511;5;1;;1;;1;;;9;4;4;4;3;4;4;4;4;4;1;2
689377;237;2;1;2;26.02827145;3;305;3;1;;1;;1;;;9;4;4;3;3;4;4;4;4;3;1;2
689377;237;3;1;3;26.02827145;3;305;3;1;;1;;1;;;9;4;4;3;3;4;4;4;4;4;2;1
689377;237;4;1;4;26.02827145;5;511;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689378;237;1;1;1;62.882615052;5;511;5;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
689379;237;1;1;1;49.016103345;3;305;6;2;;1;;1;;;1;4;4;3;4;4;4;4;4;4;1;2
689379;237;2;1;2;49.016103345;5;511;6;2;;1;;1;;;1;4;4;3;4;4;4;4;4;4;;
689384;237;1;1;1;44.435818589;3;305;6;2;;1;;1;;;5;4;4;3;4;4;4;4;4;4;2;1
689385;237;3;1;3;33.616389526;6;610;5;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689385;237;1;1;1;33.616389526;5;511;5;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
689385;237;2;1;2;33.616389526;6;610;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689386;237;1;1;1;37.793952049;6;602;5;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;1;2
689386;237;2;1;2;37.793952049;6;603;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689387;237;1;1;1;35.755853129;6;605;4;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
689387;237;2;1;2;35.755853129;6;606;6;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689387;237;3;1;3;35.755853129;6;608;6;1;;1;;1;;;9;4;4;3;4;4;4;4;4;4;2;1
689388;237;1;1;1;36.216790997;3;305;3;2;;1;;1;;;9;3;4;3;4;4;4;4;4;4;2;1
689388;237;2;1;2;36.216790997;5;511;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689388;237;3;1;3;36.216790997;3;305;4;2;;1;;1;;;9;3;4;3;3;4;4;4;4;4;1;2
689388;237;4;1;4;36.216790997;1;100;6;2;;1;;1;;;9;4;2;3;2;3;3;3;1;4;2;1
689389;237;1;1;1;35.637898395;6;613;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;1;2
689389;237;2;1;2;35.637898395;6;610;2;1;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
689389;237;3;1;3;35.637898395;3;302;4;2;;1;;1;;;9;4;4;4;3;4;4;4;4;4;1;2
689390;237;1;1;1;30.814054241;6;601;3;2;;1;;1;;;9;4;4;4;4;4;4;4;4;4;2;1
