DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;DEPMUNI;CIUDADES28;Clase;FEX_C;P1987;P1988;P1988S1;P1989;P1990
671144;235;1;1;1;00000;0;Cabecera;195.50108948;2;1;1;2;1
671145;235;1;1;1;00000;0;Cabecera;225.16397432;1;1;1;2;1
671146;235;1;1;1;00000;0;Cabecera;168.79874076;1;1;1;2;1
671147;235;1;1;1;00000;0;Cabecera;173.39933578;1;1;2;1;1
671149;235;1;1;1;00000;0;Cabecera;288.09267406;1;1;2;1;1
671150;235;1;1;1;00000;0;Cabecera;186.71140943;1;2;;1;1
671151;235;1;1;1;00000;0;Cabecera;241.34816934;1;1;2;2;1
671152;235;1;1;1;00000;0;Cabecera;146.23056674;1;1;2;1;1
671153;235;1;1;1;00000;0;Cabecera;181.08170196;1;1;2;2;1
671154;235;1;1;1;00000;0;Cabecera;195.50108948;1;1;2;1;1
671155;235;1;1;1;00000;0;Cabecera;250.64357599;1;1;2;2;1
671156;235;1;1;1;00000;0;Cabecera;230.90028271;1;1;2;1;1
671157;235;1;1;1;00000;0;Cabecera;195.50108948;1;1;2;1;1
671158;235;1;1;1;00000;0;Cabecera;617.99324422;1;2;;1;1
671159;235;1;1;1;00000;0;Cabecera;729.89268338;2;1;2;2;1
671160;235;1;1;1;00000;0;Cabecera;711.75979296;1;1;2;2;1
671161;235;1;1;1;00000;0;Cabecera;523.86754848;1;1;2;1;1
671162;235;1;1;1;00000;0;Cabecera;754.14772768;1;1;2;2;1
671163;235;1;1;1;00000;0;Cabecera;2735.548907;1;1;2;2;1
671164;235;1;1;1;00000;0;Cabecera;2365.6272677;1;1;2;1;1
671165;235;1;1;1;00000;0;Cabecera;2365.6272677;1;1;1;1;1
671166;235;1;1;1;00000;0;Cabecera;2850.13956;1;1;2;2;1
671167;235;1;1;1;00000;0;Cabecera;2514.8804133;1;1;2;2;1
671168;235;1;1;1;00000;0;Cabecera;3106.3856535;1;1;2;3;1
671169;235;1;1;1;00000;0;Cabecera;2514.8804133;1;1;2;2;1
671170;235;1;1;1;00000;0;Cabecera;2514.8804133;1;1;2;2;1
671171;235;1;1;1;00000;0;Cabecera;2365.6272677;1;1;2;2;1
671172;235;1;1;1;00000;0;Cabecera;3427.0079338;2;1;1;2;1
671173;235;1;1;1;00000;0;Cabecera;3249.0280757;1;1;1;1;1
671174;235;1;1;1;00000;0;Cabecera;2612.3099205;2;1;1;2;1
671175;235;1;1;1;00000;0;Cabecera;2238.1763784;2;1;1;1;1
671176;235;1;1;1;00000;0;Cabecera;2750.9213982;2;1;1;1;1
671177;235;1;1;1;00000;0;Cabecera;2914.262914;1;1;2;1;1
671178;235;1;1;1;00000;0;Cabecera;1331.852236;1;1;2;1;1
671179;235;1;1;1;00000;0;Cabecera;2043.4170525;1;1;2;1;1
671180;235;1;1;1;00000;0;Cabecera;2733.7159646;1;1;2;1;1
671181;235;1;1;1;00000;0;Cabecera;3268.142334;1;1;2;1;1
671182;235;1;1;1;00000;0;Cabecera;2375.1891572;1;1;2;1;1
671183;235;1;1;1;23001;1;Cabecera;74.944332835;2;1;1;2;1
671184;235;1;1;1;23001;1;Cabecera;47.147308981;2;1;2;1;1
671186;235;1;1;1;23001;1;Cabecera;70.213521152;1;1;1;1;1
671187;235;1;1;1;23001;1;Cabecera;87.568704114;1;1;1;4;1
671188;235;1;1;1;23001;1;Cabecera;58.759253323;1;1;1;1;1
671189;235;1;1;1;23001;1;Cabecera;81.756512428;1;1;1;1;1
671190;235;1;1;1;23001;1;Cabecera;61.031758968;1;1;1;2;1
671191;235;1;1;1;23001;1;Cabecera;64.785100083;1;1;1;1;1
671192;235;1;1;1;23001;1;Cabecera;70.189734575;1;1;1;4;1
671193;235;1;1;1;23001;1;Cabecera;101.9634191;1;1;1;1;1
671194;235;1;1;1;23001;1;Cabecera;73.191943961;1;1;1;1;1
671195;235;1;1;1;23001;1;Cabecera;83.167847191;1;1;1;1;1
671196;235;1;1;1;23001;1;Cabecera;58.560778477;1;2;;1;1
671197;235;1;1;1;23001;1;Cabecera;40.687839312;1;1;1;1;1
671198;235;1;1;1;23001;1;Cabecera;41.32603503;2;1;1;1;1
671199;235;1;1;1;23001;1;Cabecera;81.756512428;1;1;1;4;1
671200;235;1;1;1;23001;1;Cabecera;24.26370239;1;1;1;2;1
671201;235;1;1;1;23001;1;Cabecera;31.338268439;2;1;1;1;1
671202;235;1;1;1;23001;1;Cabecera;108.27973035;1;1;1;4;1
671203;235;1;1;1;23001;1;Cabecera;80.74464406;1;1;1;4;1
671204;235;1;1;1;23001;1;Cabecera;26.992344449;1;1;1;1;1
671205;235;1;1;1;23001;1;Cabecera;61.175330261;2;1;1;2;1
671206;235;1;1;1;23001;1;Cabecera;61.175330261;1;1;1;2;1
671207;235;1;1;1;23001;1;Cabecera;44.069439992;1;1;2;2;1
671208;235;1;1;1;23001;1;Cabecera;55.312914897;2;1;1;1;1
671209;235;1;1;1;23001;1;Cabecera;55.121782413;1;1;1;1;1
671210;235;1;1;1;23001;1;Cabecera;38.31142603;1;1;2;1;1
671211;235;1;1;1;23001;1;Cabecera;52.642300931;2;1;2;2;1
671212;235;1;1;1;23001;1;Cabecera;57.159272082;2;1;1;2;1
671213;235;1;1;1;23001;1;Cabecera;23.669220732;1;1;1;1;1
671214;235;1;1;1;23001;1;Cabecera;40.555522748;1;1;1;1;1
671215;235;1;1;1;23001;1;Cabecera;47.724445635;1;1;1;1;1
671216;235;1;1;1;23001;1;Cabecera;55.44523146;1;1;1;1;1
671217;235;1;1;1;23001;1;Cabecera;39.035703446;2;1;2;1;1
671219;235;1;1;1;23001;1;Cabecera;47.08849306;1;1;1;1;2
671220;235;1;1;1;23001;1;Cabecera;47.704059145;2;1;1;2;1
671221;235;1;1;1;23001;1;Cabecera;59.484854825;2;1;1;2;1
671222;235;1;1;1;23001;1;Cabecera;63.819819673;2;1;2;2;1
671223;235;1;1;1;23001;1;Cabecera;47.279625544;1;1;1;1;1
671224;235;1;1;1;23001;1;Cabecera;56.76910274;1;1;1;1;1
671225;235;1;1;1;23001;1;Cabecera;40.555522748;1;1;1;1;1
671226;235;1;1;1;23001;1;Cabecera;61.605812734;2;1;1;4;1
671227;235;1;1;1;23001;1;Cabecera;47.206124901;1;1;4;1;1
671228;235;1;1;1;23001;1;Cabecera;46.602023899;1;1;4;1;1
671229;235;1;1;1;23001;1;Cabecera;38.568734547;1;1;4;1;1
671230;235;1;1;1;23001;1;Cabecera;40.687839312;1;1;3;1;1
671231;235;1;1;1;23001;1;Cabecera;76.656263227;1;1;1;1;1
671232;235;1;1;1;23001;1;Cabecera;39.172835548;1;1;3;1;1
671233;235;1;1;1;23001;1;Cabecera;29.586525915;1;1;1;1;1
671234;235;1;1;1;23001;1;Cabecera;60.993286634;1;1;1;2;1
671235;235;1;1;1;23001;1;Cabecera;65.425095054;1;1;1;2;1
671236;235;1;1;1;23001;1;Cabecera;67.968809735;1;1;1;1;1
671237;235;1;1;1;23001;1;Cabecera;39.172835548;1;1;4;1;1
671238;235;1;1;1;23001;1;Cabecera;118.79756838;1;1;1;1;1
671239;235;1;1;1;23001;1;Cabecera;99.730460132;1;1;2;3;1
671240;235;1;1;1;23001;1;Cabecera;47.206124901;1;1;4;1;1
671241;235;1;1;1;23001;1;Cabecera;112.64549001;1;1;2;2;1
671242;235;1;1;1;23001;1;Cabecera;102.9261712;2;1;1;2;1
671243;235;1;1;1;23001;1;Cabecera;82.630199985;1;2;;1;1
671244;235;1;1;1;23001;1;Cabecera;47.206124901;1;1;4;1;1
671245;235;1;1;1;23001;1;Cabecera;93.566916425;2;1;1;2;1
671246;235;1;1;1;23001;1;Cabecera;27.828573572;1;1;4;1;1
671247;235;1;1;1;23001;1;Cabecera;33.69590644;2;1;1;2;1
671248;235;1;1;1;23001;1;Cabecera;37.717847184;1;1;1;1;1
671249;235;1;1;1;23001;1;Cabecera;31.232415188;1;1;1;1;1
671250;235;1;1;1;23001;1;Cabecera;43.063810165;1;1;1;2;1
671251;235;1;1;1;23001;1;Cabecera;37.823700435;1;1;1;1;1
671252;235;1;1;1;23001;1;Cabecera;23.379764643;1;1;1;1;1
671253;235;1;1;1;23001;1;Cabecera;43.452985494;1;1;1;1;1
671254;235;1;1;1;23001;1;Cabecera;44.475929425;1;1;1;1;1
671255;235;1;1;1;23001;1;Cabecera;47.147308981;1;1;4;1;1
671256;235;1;1;1;23001;1;Cabecera;58.465779605;1;1;4;2;1
671257;235;1;1;1;23001;1;Cabecera;43.067225871;1;1;2;1;1
671258;235;1;1;1;23001;1;Cabecera;67.770318483;1;2;;2;1
671259;235;1;1;1;23001;1;Cabecera;77.215155251;1;1;1;2;1
671260;235;1;1;1;23001;1;Cabecera;51.569320085;1;1;1;1;1
671261;235;1;1;1;23001;1;Cabecera;63.996007372;1;1;1;1;1
671262;235;1;1;1;23001;1;Cabecera;35.235488218;2;1;3;2;1
671263;235;1;1;1;23001;1;Cabecera;46.339436036;2;1;3;2;1
671264;235;1;1;1;23001;1;Cabecera;69.723364235;1;1;1;1;1
671265;235;1;1;1;23001;1;Cabecera;55.44523146;1;1;3;1;1
671266;235;1;1;1;23001;1;Cabecera;46.236181036;1;1;3;2;1
671267;235;1;1;1;23001;1;Cabecera;46.085821305;2;1;3;2;1
671268;235;1;1;1;23001;1;Cabecera;63.430555601;2;1;1;2;1
671269;235;1;1;1;23001;1;Cabecera;33.877326454;2;1;2;2;1
671270;235;1;1;1;23001;1;Cabecera;64.857164261;2;1;2;2;1
671271;235;1;1;1;23001;1;Cabecera;44.447749577;1;1;3;1;1
671272;235;1;1;1;23001;1;Cabecera;44.514585851;2;1;3;1;1
671273;235;1;1;1;23001;1;Cabecera;44.379788873;1;1;2;1;1
671274;235;1;1;1;23001;1;Cabecera;88.51148419;2;1;2;1;1
671275;235;1;1;1;23001;1;Cabecera;73.449066653;1;1;2;2;1
671276;235;1;1;1;23001;1;Cabecera;57.890462004;2;1;3;1;1
671277;235;1;1;1;23001;1;Cabecera;73.449066653;1;1;2;1;1
671278;235;1;1;1;23001;1;Cabecera;75.821045451;1;1;3;1;1
671279;235;1;1;1;23001;1;Cabecera;31.731192241;1;1;2;1;1
671280;235;1;1;1;23001;1;Cabecera;55.44523146;1;1;3;1;1
671281;235;1;1;1;23001;1;Cabecera;40.237031737;1;1;2;1;1
671282;235;1;1;1;23001;1;Cabecera;49.249609942;1;1;2;1;1
671283;235;1;1;1;23001;1;Cabecera;40.687839312;1;1;3;2;1
671284;235;1;1;1;23001;1;Cabecera;61.175330261;1;1;3;1;1
671285;235;1;1;1;23001;1;Cabecera;51.24457527;1;1;3;1;1
671286;235;1;1;1;23001;1;Cabecera;39.040518985;2;1;3;1;1
671287;235;1;1;1;23001;1;Cabecera;40.496706828;1;1;3;1;1
671288;235;1;1;1;23001;1;Cabecera;48.828857458;1;1;1;2;1
671289;235;1;1;1;23001;1;Cabecera;85.90265163;1;1;1;2;1
671290;235;1;1;1;23001;1;Cabecera;54.650457566;1;1;1;2;1
671291;235;1;1;1;23001;1;Cabecera;60.919941002;1;1;1;1;1
671292;235;1;1;1;23001;1;Cabecera;40.80503703;2;1;2;2;1
671293;235;1;1;1;23001;1;Cabecera;35.39418879;1;1;2;1;1
671294;235;1;1;1;23001;1;Cabecera;43.383436053;1;1;1;1;1
671295;235;1;1;1;23001;1;Cabecera;80.198403966;1;1;1;1;1
671296;235;1;1;1;23001;1;Cabecera;111.00932839;1;1;1;1;1
671297;235;1;1;1;23001;1;Cabecera;104.91456169;1;1;1;2;1
671298;235;1;1;1;23001;1;Cabecera;70.910910747;1;1;1;2;1
671299;235;1;1;1;23001;1;Cabecera;115.82273288;2;1;1;2;1
671300;235;1;1;1;23001;1;Cabecera;100.24380763;1;1;1;1;1
671301;235;1;1;1;23001;1;Cabecera;58.612333639;2;1;1;2;1
671302;235;1;1;1;23001;1;Cabecera;39.970614917;1;1;1;2;1
671303;235;1;1;1;23001;1;Cabecera;68.131211668;2;1;1;2;1
671304;235;1;1;1;23001;1;Cabecera;61.585359036;1;1;1;1;1
671305;235;1;1;1;23001;1;Cabecera;48.645084453;1;1;1;2;1
671306;235;1;1;1;23001;1;Cabecera;60.993286634;1;1;2;2;1
671307;235;1;1;1;23001;1;Cabecera;69.493639726;2;1;2;2;1
671308;235;1;1;1;23001;1;Cabecera;48.800648731;1;1;2;2;1
671309;235;1;1;1;23001;1;Cabecera;67.968809735;2;1;2;2;1
671310;235;1;1;1;23001;1;Cabecera;76.469162826;1;1;1;2;1
671311;235;1;1;1;23001;1;Cabecera;48.800648731;1;1;2;1;1
671312;235;1;1;1;23001;1;Cabecera;47.628314845;1;1;2;1;1
671313;235;1;1;1;23001;1;Cabecera;56.128667937;1;1;2;1;1
671314;235;1;1;1;23001;1;Cabecera;55.963272232;1;1;2;1;1
671315;235;1;1;1;23001;1;Cabecera;59.194756527;1;1;2;1;1
671316;235;1;1;1;23001;1;Cabecera;60.993286634;2;1;2;2;1
671317;235;1;1;1;23001;1;Cabecera;73.759570158;2;1;1;2;1
671318;235;1;1;1;23001;1;Cabecera;91.762995392;1;1;1;2;1
671319;235;1;1;1;00000;0;Centro poblado y rur;3530.3177092;1;1;1;1;1
671320;235;1;1;1;00000;0;Centro poblado y rur;3817.7902042;1;1;1;1;1
671321;235;1;1;1;00000;0;Centro poblado y rur;3187.114315;1;1;1;1;1
671322;235;1;1;1;00000;0;Centro poblado y rur;3484.2217586;1;1;1;1;1
671323;235;1;1;1;00000;0;Centro poblado y rur;3196.7492636;1;1;1;4;1
671324;235;1;1;1;00000;0;Centro poblado y rur;3116.8304056;4;1;1;1;1
671325;235;1;1;1;00000;0;Centro poblado y rur;3580.791435;4;1;1;1;1
671326;235;1;1;1;00000;0;Centro poblado y rur;3665.4695287;4;1;1;1;1
671327;235;1;1;1;00000;0;Centro poblado y rur;3365.1788146;1;1;1;3;1
671328;235;1;1;1;00000;0;Centro poblado y rur;2960.6497683;4;1;1;1;1
671329;235;1;1;1;00000;0;Centro poblado y rur;2973.4687157;1;2;;1;1
671330;235;1;1;1;00000;0;Centro poblado y rur;2561.549168;1;1;1;1;1
671331;235;1;1;1;00000;0;Centro poblado y rur;3177.2859382;4;1;1;1;1
671332;235;1;1;1;00000;0;Centro poblado y rur;2998.7962433;1;1;1;1;1
671333;235;1;1;1;00000;0;Centro poblado y rur;3099.8905677;1;1;1;1;1
671334;235;1;1;1;00000;0;Centro poblado y rur;2679.51986;1;1;1;1;1
671335;235;1;1;1;00000;0;Centro poblado y rur;2859.5573444;1;1;1;1;1
671336;235;1;1;1;00000;0;Centro poblado y rur;2859.5573444;4;1;1;1;1
671337;235;1;1;1;00000;0;Centro poblado y rur;3091.4176691;1;1;1;1;1
671338;235;1;1;1;00000;0;Centro poblado y rur;2944.0431835;1;1;1;1;1
671339;235;1;1;1;00000;0;Centro poblado y rur;2673.8527426;4;1;1;1;1
671340;235;1;1;1;00000;0;Centro poblado y rur;3036.7760271;1;1;1;3;1
671341;235;1;1;1;00000;0;Centro poblado y rur;2859.5573444;4;1;1;1;1
671342;235;1;1;1;00000;0;Centro poblado y rur;2822.2196245;4;1;1;1;1
671343;235;1;1;1;00000;0;Centro poblado y rur;3315.002439;4;1;1;1;1
671345;235;1;1;1;00000;0;Cabecera;168.72191273;1;1;1;1;1
671346;235;1;1;1;00000;0;Cabecera;191.14964679;1;1;1;4;1
671347;235;1;1;1;00000;0;Cabecera;447.01832993;1;1;1;3;1
671348;235;1;1;1;00000;0;Cabecera;306.49832207;1;1;1;4;1
671349;235;1;1;1;00000;0;Cabecera;196.09606133;1;1;1;4;1
671350;235;1;1;1;00000;0;Cabecera;354.00854851;1;1;1;3;1
671351;235;1;1;1;00000;0;Cabecera;197.52637446;1;1;1;4;1
671352;235;1;1;1;00000;0;Cabecera;261.10242158;1;1;1;1;1
671353;235;1;1;1;00000;0;Cabecera;273.75813484;1;1;1;4;1
671354;235;1;1;1;00000;0;Cabecera;347.95592489;1;1;1;1;1
671355;235;1;1;1;00000;0;Cabecera;256.8382766;1;1;1;1;1
671356;235;1;1;1;00000;0;Centro poblado y rur;687.81419424;1;1;1;4;1
671357;235;1;1;1;00000;0;Centro poblado y rur;770.05369968;1;1;1;1;1
671358;235;1;1;1;00000;0;Centro poblado y rur;737.11022185;1;1;1;4;1
671359;235;1;1;1;00000;0;Centro poblado y rur;760.42912786;1;1;1;1;1
671360;235;1;1;1;00000;0;Centro poblado y rur;663.91038023;1;1;1;4;1
671361;235;1;1;1;00000;0;Centro poblado y rur;895.98575792;1;1;1;3;1
671363;235;1;1;1;00000;0;Centro poblado y rur;950.38476615;5;1;1;4;1
671364;235;1;1;1;00000;0;Centro poblado y rur;759.53282321;1;1;1;3;1
671365;235;1;1;1;00000;0;Centro poblado y rur;689.82591661;1;1;1;1;1
671366;235;1;1;1;00000;0;Cabecera;535.8172397;1;1;1;1;1
671367;235;1;1;1;00000;0;Cabecera;221.76433087;1;1;1;4;1
671369;235;1;1;1;00000;0;Cabecera;169.86135952;1;1;1;1;1
671370;235;1;1;1;00000;0;Cabecera;138.34088646;1;1;1;1;1
671371;235;1;1;1;00000;0;Cabecera;257.51782901;2;1;1;2;1
671372;235;1;1;1;00000;0;Cabecera;214.43230406;1;1;1;1;1
671373;235;1;1;1;00000;0;Cabecera;214.43230406;1;1;1;1;1
671375;235;1;1;1;00000;0;Cabecera;204.20594806;1;1;1;1;1
671376;235;1;1;1;00000;0;Cabecera;215.28893873;1;1;1;1;1
671377;235;1;1;1;00000;0;Cabecera;133.95430993;1;1;1;1;1
671378;235;1;1;1;00000;0;Cabecera;1452.102588;2;1;1;2;1
671381;235;1;1;1;00000;0;Cabecera;1376.3365789;1;1;1;2;1
671382;235;1;1;1;00000;0;Cabecera;2308.2599155;1;1;1;1;1
671383;235;1;1;1;00000;0;Cabecera;2251.801374;1;1;1;1;1
671401;235;1;1;1;00000;0;Cabecera;194.28554773;1;1;1;1;1
671405;235;1;1;1;08001;1;Cabecera;172.40715462;1;1;2;1;1
671406;235;1;1;1;08001;1;Cabecera;226.36595607;2;1;2;2;1
671407;235;1;1;1;08001;1;Cabecera;169.54581109;3;1;4;2;1
671408;235;1;1;1;08001;1;Cabecera;159.57241367;1;1;1;1;1
671409;235;1;1;1;08001;1;Cabecera;98.780842562;2;1;1;1;1
671410;235;1;1;1;08001;1;Cabecera;211.8785024;2;1;3;1;1
671411;235;1;1;1;08001;1;Cabecera;174.90987368;2;1;3;1;1
671412;235;1;1;1;08001;1;Cabecera;202.61150389;2;1;3;1;1
671413;235;1;1;1;08001;1;Cabecera;199.51115599;2;1;3;2;1
671414;235;1;1;1;08001;1;Cabecera;216.79138102;2;1;3;2;1
671415;235;1;1;1;08001;1;Cabecera;217.25567306;2;1;3;1;1
671416;235;1;1;1;08001;1;Cabecera;174.67575921;2;1;1;1;1
671418;235;1;1;1;08001;1;Cabecera;191.64241154;2;1;1;2;1
671419;235;1;1;1;08001;1;Cabecera;174.67590828;2;1;1;1;1
671420;235;1;1;1;08001;1;Cabecera;184.22398491;2;1;1;2;1
671421;235;1;1;1;08001;1;Cabecera;135.48878895;2;1;1;1;1
671422;235;1;1;1;08001;1;Cabecera;138.69465188;2;1;1;2;1
671423;235;1;1;1;08001;1;Cabecera;162.61950503;2;1;1;2;1
671424;235;1;1;1;08001;1;Cabecera;136.8369891;2;1;3;1;1
671425;235;1;1;1;08001;1;Cabecera;179.22409786;1;1;3;1;1
671426;235;1;1;1;08001;1;Cabecera;169.77726347;1;1;3;1;1
671427;235;1;1;1;08001;1;Cabecera;237.92128292;1;1;1;1;1
671428;235;1;1;1;08001;1;Cabecera;269.76898548;1;1;1;1;1
671429;235;1;1;1;08001;1;Cabecera;271.1505624;1;1;1;1;1
671430;235;1;1;1;08001;1;Cabecera;153.84561186;2;1;1;2;1
671432;235;1;1;1;08001;1;Cabecera;133.76759747;1;1;2;1;1
671433;235;1;1;1;08001;1;Cabecera;169.51775462;1;1;2;1;1
671434;235;1;1;1;08001;1;Cabecera;174.1114464;1;1;2;1;1
671435;235;1;1;1;08001;1;Cabecera;185.42270586;2;1;2;1;1
671436;235;1;1;1;08001;1;Cabecera;157.62936134;2;1;2;1;1
671437;235;1;1;1;08001;1;Cabecera;173.63583764;2;1;1;2;1
671440;235;1;1;1;08001;1;Cabecera;167.9363048;2;1;1;1;1
671442;235;1;1;1;08001;1;Cabecera;173.03366031;2;1;1;1;1
671443;235;1;1;1;08001;1;Cabecera;258.60756705;1;1;1;1;1
671444;235;1;1;1;08001;1;Cabecera;198.88920441;1;1;1;1;5
671445;235;1;1;1;08001;1;Cabecera;202.27931548;1;1;1;1;1
671446;235;1;1;1;08001;1;Cabecera;170.50476041;2;1;1;1;1
671447;235;1;1;1;08001;1;Cabecera;212.63597241;2;1;1;1;1
671448;235;1;1;1;08001;1;Cabecera;187.04030224;1;1;1;1;1
671451;235;1;1;1;08001;1;Cabecera;210.53415869;2;1;1;1;1
671452;235;1;1;1;08001;1;Cabecera;239.5338673;2;1;1;2;1
671454;235;1;1;1;08001;1;Cabecera;145.17151926;2;1;1;1;1
671455;235;1;1;1;08001;1;Cabecera;112.53314187;1;1;1;1;1
671456;235;1;1;1;08001;1;Cabecera;125.11567341;2;1;1;1;1
671457;235;1;1;1;08001;1;Cabecera;107.2012605;1;1;1;1;1
671458;235;1;1;1;08001;1;Cabecera;185.95698793;1;1;1;1;1
671459;235;1;1;1;08001;1;Cabecera;122.12766389;1;1;1;1;1
671460;235;1;1;1;08001;1;Cabecera;106.38242881;1;1;1;1;3
671461;235;1;1;1;08001;1;Cabecera;213.40330647;2;1;1;2;1
671462;235;1;1;1;08001;1;Cabecera;213.40330647;2;1;2;1;1
671463;235;1;1;1;08001;1;Cabecera;211.93226386;2;1;1;2;1
671464;235;1;1;1;08001;1;Cabecera;194.87998635;2;1;2;1;1
671465;235;1;1;1;08001;1;Cabecera;226.83049885;2;1;1;2;1
671466;235;1;1;1;08001;1;Cabecera;196.51039682;2;1;1;2;1
671467;235;1;1;1;08001;1;Cabecera;213.40330647;2;1;1;1;1
671468;235;1;1;1;08001;1;Cabecera;185.14722516;1;1;1;1;1
671469;235;1;1;1;08001;1;Cabecera;177.19664368;3;1;1;2;1
671470;235;1;1;1;08001;1;Cabecera;158.79628026;1;1;1;1;1
671471;235;1;1;1;08001;1;Cabecera;155.86691854;3;1;1;2;1
671472;235;1;1;1;08001;1;Cabecera;171.25839504;2;1;1;2;1
671473;235;1;1;1;08001;1;Cabecera;192.99110604;1;1;1;1;1
671474;235;1;1;1;08001;1;Cabecera;217.38430049;2;1;1;1;1
671475;235;1;1;1;08001;1;Cabecera;247.48309197;2;1;1;2;1
671476;235;1;1;1;08001;1;Cabecera;141.15224912;1;1;1;2;1
671477;235;1;1;1;08001;1;Cabecera;260.17984404;1;1;1;2;1
671478;235;1;1;1;08001;1;Cabecera;171.45361039;1;1;4;1;1
671479;235;1;1;1;08001;1;Cabecera;136.36594013;2;1;1;2;1
671480;235;1;1;1;08001;1;Cabecera;141.15224912;2;1;1;2;1
671481;235;1;1;1;08001;1;Cabecera;135.09857639;2;1;1;2;1
671482;235;1;1;1;08001;1;Cabecera;162.70539099;1;1;4;1;1
671483;235;1;1;1;08001;1;Cabecera;156.03140676;2;1;1;2;1
671484;235;1;1;1;08001;1;Cabecera;161.59448471;2;1;1;2;1
671485;235;1;1;1;08001;1;Cabecera;171.45361039;1;1;4;1;1
671486;235;1;1;1;08001;1;Cabecera;149.83652999;2;1;1;2;1
671487;235;1;1;1;08001;1;Cabecera;184.11511243;1;1;4;2;1
671488;235;1;1;1;08001;1;Cabecera;173.96978608;1;1;4;1;1
671489;235;1;1;1;08001;1;Cabecera;112.93815299;2;1;2;2;1
671490;235;1;1;1;08001;1;Cabecera;122.25913495;2;1;2;1;1
671491;235;1;1;1;08001;1;Cabecera;153.91006094;1;1;2;1;1
671492;235;1;1;1;08001;1;Cabecera;153.42926036;2;1;2;1;1
671493;235;1;1;1;08001;1;Cabecera;133.80079043;2;1;2;2;1
671494;235;1;1;1;08001;1;Cabecera;145.44520663;1;1;2;2;1
671495;235;1;1;1;08001;1;Cabecera;143.31347754;1;1;2;1;1
671496;235;1;1;1;08001;1;Cabecera;174.94352311;1;1;2;2;1
671497;235;1;1;1;08001;1;Cabecera;260.44516245;2;1;2;1;1
671498;235;1;1;1;08001;1;Cabecera;326.92593481;2;1;2;1;1
671499;235;1;1;1;08001;1;Cabecera;269.76898548;2;1;2;1;1
671501;235;1;1;1;08001;1;Cabecera;284.53774196;2;1;2;1;1
671502;235;1;1;1;08001;1;Cabecera;178.38056851;2;1;4;2;1
671503;235;1;1;1;08001;1;Cabecera;167.40820082;2;1;6;1;1
671505;235;1;1;1;08001;1;Cabecera;188.78768831;1;1;2;1;1
671506;235;1;1;1;08001;1;Cabecera;199.61083899;2;1;6;2;1
671507;235;1;1;1;08001;1;Cabecera;184.11511243;1;1;2;2;1
671508;235;1;1;1;08001;1;Cabecera;158.61418862;1;1;2;1;1
671509;235;1;1;1;08001;1;Cabecera;227.38079263;2;1;3;1;1
671510;235;1;1;1;08001;1;Cabecera;260.05247228;2;1;3;2;1
671511;235;1;1;1;08001;1;Cabecera;262.01386243;2;1;3;1;1
671512;235;1;1;1;08001;1;Cabecera;160.12543931;2;1;4;1;1
671513;235;1;1;1;08001;1;Cabecera;173.50658661;2;1;4;1;1
671514;235;1;1;1;08001;1;Cabecera;158.61418862;2;1;4;1;1
671515;235;1;1;1;08001;1;Cabecera;176.46586405;2;1;4;1;1
671516;235;1;1;1;08001;1;Cabecera;84.303989604;2;1;2;2;1
671517;235;1;1;1;08001;1;Cabecera;172.44711634;1;1;2;1;1
671518;235;1;1;1;08001;1;Cabecera;142.39609832;2;1;2;2;1
671519;235;1;1;1;08001;1;Cabecera;130.65216165;2;1;2;2;1
671520;235;1;1;1;08001;1;Cabecera;312.09219971;1;1;2;1;1
671521;235;1;1;1;08001;1;Cabecera;214.36655297;2;1;2;1;1
671522;235;1;1;1;08001;1;Cabecera;208.13864194;2;1;2;2;1
671523;235;1;1;1;08001;1;Cabecera;131.69401259;1;1;2;1;1
671524;235;1;1;1;08001;1;Cabecera;171.25839504;2;1;1;3;1
671525;235;1;1;1;08001;1;Cabecera;167.07751965;2;1;2;2;1
671526;235;1;1;1;08001;1;Cabecera;110.44324275;1;1;2;1;1
671527;235;1;1;1;08001;1;Cabecera;151.88925291;2;1;1;1;1
671528;235;1;1;1;08001;1;Cabecera;170.22740731;2;1;1;2;1
671529;235;1;1;1;08001;1;Cabecera;131.84227904;2;1;2;1;1
671530;235;1;1;1;08001;1;Cabecera;87.012225861;1;1;1;1;1
671531;235;1;1;1;08001;1;Cabecera;153.42926036;2;1;2;1;1
671532;235;1;1;1;08001;1;Cabecera;103.82019618;1;1;1;1;1
671533;235;1;1;1;08001;1;Cabecera;157.97433511;2;1;2;1;1
671534;235;1;1;1;08001;1;Cabecera;163.49635483;2;1;2;4;1
671535;235;1;1;1;08001;1;Cabecera;132.17849051;2;1;2;1;1
671536;235;1;1;1;08001;1;Cabecera;144.19471692;1;1;2;1;1
671537;235;1;1;1;08001;1;Cabecera;186.96645965;2;1;2;1;1
671538;235;1;1;1;08001;1;Cabecera;183.4230744;1;1;2;1;1
671539;235;1;1;1;08001;1;Cabecera;199.83496663;2;1;2;1;1
671540;235;1;1;1;08001;1;Cabecera;157.97433511;2;1;2;1;1
671541;235;1;1;1;08001;1;Cabecera;160.4396531;1;1;2;2;1
671542;235;1;1;1;08001;1;Cabecera;199.68390222;2;1;1;2;1
671544;235;1;1;1;08001;1;Cabecera;179.64582133;2;1;1;1;1
