DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P220;P5785;P5501;P2057;P2059;P2061;P1402;P1403;P1365;P1364;P1363
694974;237;2;1;2;68.850935886;2;52;2;2;2;2;4;4;2;;
694974;237;3;1;3;68.850935886;2;22;3;2;2;2;4;4;1;6;3
694976;237;1;1;1;58.767310494;1;46;1;2;2;2;4;4;1;3;1
694976;237;2;1;2;58.767310494;2;40;2;2;2;2;4;4;1;1;1
694976;237;3;1;3;58.767310494;2;8;3;;;;;;;;
694977;237;1;1;1;55.165205169;1;62;1;2;2;2;4;2;6;;
694979;237;1;1;1;53.228794226;2;42;1;1;;2;4;3;1;1;1
694979;237;3;1;3;53.228794226;2;20;3;2;2;2;4;3;1;2;1
694979;237;2;1;2;53.228794226;1;22;3;2;2;2;4;3;1;6;1
694981;237;1;1;1;48.558406842;1;68;1;2;2;2;4;4;1;7;1
694981;237;2;1;2;48.558406842;2;36;2;2;2;2;4;4;1;1;1
694983;237;1;1;1;84.143312914;2;41;1;2;2;2;4;4;1;6;3
694983;237;2;1;2;84.143312914;1;43;2;2;2;2;3;2;1;7;1
694983;237;3;1;3;84.143312914;2;24;3;2;2;2;4;4;1;6;3
694983;237;4;1;4;84.143312914;1;15;3;2;2;2;4;4;1;6;3
694983;237;5;1;5;84.143312914;1;12;3;;;;;;;;
694984;237;1;1;1;103.91800945;1;34;1;2;2;2;2;2;1;6;3
694984;237;2;1;2;103.91800945;2;24;7;1;;2;2;2;1;6;1
694986;237;1;1;1;959.11420814;2;23;1;2;2;2;4;4;3;;
694986;237;2;1;2;959.11420814;1;8;8;;;;;;;;
694988;237;1;1;1;195.7375935;2;64;1;1;;1;4;4;4;;
694988;237;2;1;2;195.7375935;1;80;2;1;;1;4;4;1;1;1
694989;237;1;1;1;195.7375935;1;39;1;1;;1;4;4;1;7;1
694989;237;2;1;2;195.7375935;2;45;2;1;;1;4;3;1;7;1
694989;237;3;1;3;195.7375935;2;15;3;2;2;2;3;3;3;;
694990;237;1;1;1;195.7375935;2;38;1;1;;1;4;4;1;1;1
694990;237;2;1;2;195.7375935;1;31;2;1;;1;4;4;1;6;1
694990;237;3;1;3;195.7375935;2;18;3;1;;1;4;4;3;;
694990;237;4;1;4;195.7375935;2;12;3;;;;;;;;
694991;237;1;1;1;959.11420814;2;40;1;2;2;2;4;4;1;6;1
694991;237;2;1;2;959.11420814;1;22;3;2;2;2;1;1;1;6;1
694991;237;3;1;3;959.11420814;1;18;3;2;2;2;4;4;1;6;1
694992;237;1;1;1;195.7375935;1;44;1;1;;1;4;4;1;6;1
694992;237;2;1;2;195.7375935;2;27;2;2;2;2;3;2;1;6;1
694992;237;3;1;3;195.7375935;1;3;3;;;;;;;;
694993;237;1;1;1;195.7375935;1;45;1;2;2;2;4;4;1;6;1
694993;237;2;1;2;195.7375935;2;47;2;2;2;2;4;3;4;;
694993;237;3;1;3;195.7375935;2;13;3;;;;;;;;
694994;237;1;1;1;68.956506461;1;58;1;1;;2;4;4;1;3;1
694995;237;1;1;1;75.824511126;1;65;1;2;2;2;4;4;2;;
694995;237;2;1;2;75.824511126;1;21;3;2;2;2;4;4;1;6;1
694996;237;1;1;1;959.11420814;2;33;1;1;;1;4;4;1;1;1
694996;237;2;1;2;959.11420814;1;32;2;1;;1;4;4;1;6;1
694996;237;3;1;3;959.11420814;2;13;3;;;;;;;;
694996;237;4;1;4;959.11420814;2;8;3;;;;;;;;
694996;237;5;1;5;959.11420814;2;0;3;;;;;;;;
694999;237;1;1;1;102.76206294;2;38;1;2;1;2;3;3;1;6;1
694999;237;2;1;2;102.76206294;1;42;2;2;2;2;4;4;1;7;1
694999;237;3;1;3;102.76206294;1;14;3;;;;;;;;
694999;237;4;1;4;102.76206294;2;11;3;;;;;;;;
695000;237;1;1;1;52.587648609;1;58;1;2;1;2;4;4;1;6;3
695000;237;2;1;2;52.587648609;2;59;2;2;1;2;4;4;4;;
695001;237;1;1;1;92.054843118;1;74;1;2;2;2;4;3;4;;
695001;237;2;1;2;92.054843118;1;26;3;2;2;2;4;4;1;6;1
695004;237;1;1;1;175.73722543;2;49;1;1;;2;4;4;1;2;1
695004;237;2;1;2;175.73722543;2;75;6;2;2;2;4;4;5;;
695004;237;3;1;3;175.73722543;1;25;4;2;2;2;4;4;1;6;1
695004;237;4;1;4;175.73722543;2;26;3;2;2;2;4;3;1;1;1
695004;237;5;1;5;175.73722543;1;31;4;2;2;2;4;4;1;6;3
695004;237;6;1;6;175.73722543;2;28;3;2;2;2;4;4;1;2;1
695004;237;7;1;7;175.73722543;1;12;5;;;;;;;;
695004;237;8;1;8;175.73722543;1;4;5;;;;;;;;
695005;237;1;1;1;75.421178941;1;66;1;2;2;2;4;4;4;;
695007;237;1;1;1;82.168200951;2;70;1;2;2;2;4;4;1;2;1
695007;237;2;1;2;82.168200951;1;76;2;2;2;1;4;4;5;;
695008;237;1;1;1;135.98445734;1;54;1;2;2;2;4;4;6;;
695008;237;2;1;2;135.98445734;1;49;7;2;2;2;4;4;1;8;1
695008;237;3;1;3;135.98445734;1;18;8;2;2;2;4;4;1;8;1
695009;237;1;1;1;85.35221555;2;67;1;2;2;2;4;4;5;;
695012;237;1;1;1;69.174459628;2;45;1;2;2;2;2;1;4;;
695013;237;1;1;1;163.44404534;1;43;1;2;2;2;3;3;1;8;1
695013;237;2;1;2;163.44404534;2;47;2;2;2;2;4;4;1;6;1
695014;237;1;1;1;127.55740782;2;43;1;1;;2;2;2;4;;
695014;237;2;1;2;127.55740782;1;14;3;;;;;;;;
695014;237;3;1;3;127.55740782;1;57;2;2;2;2;2;2;1;2;1
695015;237;1;1;1;136.94700159;1;64;1;1;;2;4;4;1;3;1
695015;237;2;1;2;136.94700159;2;58;7;1;;2;4;2;2;;
695016;237;1;1;1;82.284120696;2;66;1;2;2;2;4;4;1;1;3
695016;237;2;1;2;82.284120696;1;44;3;2;2;2;4;4;1;6;1
695016;237;3;1;3;82.284120696;2;30;4;2;2;2;3;2;2;;
695017;237;1;1;1;78.140768827;1;68;1;2;2;2;4;3;1;6;1
695017;237;2;1;2;78.140768827;2;62;2;2;2;2;4;2;1;6;1
695017;237;3;1;3;78.140768827;2;82;4;2;2;2;4;2;5;;
695019;237;1;1;1;78.359666433;1;74;1;2;2;1;4;3;8;;
695020;237;1;1;1;70.633328008;1;59;1;2;1;2;2;2;1;3;1
695020;237;2;1;2;70.633328008;2;57;2;2;2;2;2;2;4;;
695020;237;3;1;3;70.633328008;2;15;5;2;2;2;2;2;3;;
695021;237;1;1;1;104.14022593;1;67;1;1;;2;4;4;5;;
695021;237;2;1;2;104.14022593;1;51;3;2;2;2;4;3;1;3;1
695021;237;3;1;3;104.14022593;1;13;5;;;;;;;;
695021;237;4;1;4;104.14022593;1;48;3;2;2;2;4;3;5;;
695021;237;5;1;5;104.14022593;2;27;5;2;2;2;4;3;2;;
695022;237;1;1;1;98.535954173;1;42;1;2;2;2;4;1;1;4;1
695024;237;1;1;1;73.951380856;1;89;1;2;2;2;2;2;1;5;2
695024;237;2;1;2;73.951380856;2;60;2;2;2;2;3;2;1;5;2
695025;237;1;1;1;63.50179772;2;60;1;2;2;2;4;3;4;;
695025;237;2;1;2;63.50179772;2;27;3;2;2;2;4;3;1;6;1
695025;237;3;1;3;63.50179772;2;17;3;2;2;2;4;3;3;;
695026;237;1;1;1;76.417296779;2;23;1;2;2;2;3;1;1;5;1
695027;237;1;1;1;76.816993995;2;60;1;2;1;2;4;4;7;;
695028;237;1;1;1;76.816993995;2;56;1;2;2;2;4;1;1;2;1
695029;237;1;1;1;76.816993995;2;69;1;2;2;2;4;2;1;2;1
695030;237;1;1;1;147.09964081;1;54;1;2;2;2;2;2;1;7;1
695030;237;2;1;2;147.09964081;2;45;2;2;2;2;2;2;4;;
695032;237;1;1;1;85.719071817;1;21;1;2;2;2;2;2;1;6;1
695034;237;1;1;1;94.840855891;1;28;1;2;1;2;2;1;1;6;1
695036;237;1;1;1;121.55614066;2;52;1;2;2;2;3;2;1;2;1
695036;237;2;1;2;121.55614066;2;20;3;2;2;2;3;3;8;;
695036;237;3;1;3;121.55614066;1;15;3;2;2;2;3;2;7;;
695041;237;1;1;1;792.1208911;2;38;1;2;2;2;4;4;1;6;3
695041;237;2;1;2;792.1208911;1;38;8;2;2;2;4;4;1;6;1
695041;237;3;1;3;792.1208911;1;18;3;2;2;2;4;4;4;;
695041;237;4;1;4;792.1208911;1;14;3;;;;;;;;
695042;237;1;1;1;817.79741509;2;30;1;2;2;2;3;2;1;6;1
695042;237;2;1;2;817.79741509;1;6;3;;;;;;;;
695063;237;1;1;1;63.850746892;1;78;1;1;;1;4;4;7;;
695063;237;2;1;2;63.850746892;2;64;2;1;;1;4;4;4;;
695063;237;4;2;2;63.850746892;2;20;3;2;2;2;4;4;3;;
695063;237;3;2;1;63.850746892;2;45;1;2;2;2;4;4;1;6;3
695071;237;1;1;1;168.56707321;1;44;1;2;1;2;4;2;1;6;1
695092;237;1;1;1;122.36253443;2;56;1;1;;9;4;2;1;2;1
695092;237;2;1;2;122.36253443;1;64;2;2;2;9;2;2;1;6;1
695092;237;3;1;3;122.36253443;2;18;3;2;2;2;4;2;1;6;1
695092;237;4;1;4;122.36253443;2;53;7;1;;9;3;2;1;2;1
695092;237;5;1;5;122.36253443;2;19;8;2;2;2;1;1;1;6;1
695095;237;1;1;1;116.68505421;2;65;1;2;2;2;4;4;6;;
695102;237;1;1;1;101.98591139;1;62;1;2;2;2;4;4;1;6;1
695102;237;2;1;2;101.98591139;2;57;2;2;2;2;4;4;4;;
695126;237;1;1;1;84.27253915;2;80;1;2;2;2;4;4;6;;
695136;237;2;1;2;133.69396959;2;27;2;2;2;2;4;3;4;;
695136;237;3;1;3;133.69396959;2;5;3;;;;;;;;
695136;237;1;1;1;133.69396959;1;32;1;2;2;9;4;3;1;6;1
695144;237;1;1;1;105.34067394;2;85;1;1;;2;4;4;5;;
695147;237;1;1;1;192.80606104;1;41;1;2;2;2;4;2;1;6;1
695147;237;2;1;2;192.80606104;1;11;3;;;;;;;;
695147;237;3;1;3;192.80606104;1;8;3;;;;;;;;
695147;237;4;1;4;192.80606104;1;3;3;;;;;;;;
695148;237;1;1;1;98.58638101;1;56;1;2;2;2;4;4;1;3;3
695148;237;2;1;2;98.58638101;2;55;2;2;2;2;4;4;4;;
695149;237;1;1;1;104.73872723;2;73;1;2;2;2;4;4;6;;
695154;237;1;1;1;69.422048275;2;76;1;2;2;2;4;2;4;;
695154;237;2;1;2;69.422048275;1;68;2;2;2;2;4;4;1;3;1
695154;237;3;1;3;69.422048275;1;55;3;2;2;9;4;2;2;;
695154;237;4;1;4;69.422048275;1;87;8;2;2;2;4;2;6;;
695157;237;1;1;1;93.878639078;2;45;1;1;;2;4;4;1;2;1
695157;237;2;1;2;93.878639078;1;51;2;1;;1;4;4;1;6;3
695160;237;1;1;1;102.42693175;1;56;1;1;;2;4;4;1;8;1
695160;237;2;1;2;102.42693175;2;55;2;2;2;9;4;4;4;;
695160;237;3;1;3;102.42693175;1;34;3;2;2;2;4;4;5;;
695163;237;1;1;1;103.13534797;1;46;1;9;9;9;4;2;1;1;3
695163;237;2;1;2;103.13534797;2;40;2;2;2;9;4;2;1;6;3
695163;237;3;1;3;103.13534797;2;9;3;;;;;;;;
695167;237;1;1;1;125.02170405;1;24;1;2;2;2;3;1;3;;
695173;237;1;1;1;184.57219122;1;60;1;2;2;2;4;4;1;1;3
695174;237;1;1;1;173.18285296;1;62;1;2;2;2;4;4;7;;
695174;237;2;1;2;173.18285296;2;55;2;2;2;2;4;4;1;2;1
695174;237;3;1;3;173.18285296;1;21;3;2;2;2;4;4;1;6;1
695183;237;1;1;1;189.73672789;1;41;1;2;2;2;2;2;1;6;1
695183;237;2;1;2;189.73672789;2;32;2;2;2;2;3;2;3;;
695183;237;3;1;3;189.73672789;2;19;3;2;2;2;4;2;3;;
695183;237;4;1;4;189.73672789;2;17;3;2;2;2;4;2;3;;
695183;237;5;1;5;189.73672789;1;7;3;;;;;;;;
695183;237;6;1;6;189.73672789;2;0;3;;;;;;;;
695184;237;1;1;1;100.76064464;2;56;1;2;2;2;4;4;1;6;1
695185;237;1;1;1;130.38699872;1;42;1;2;2;2;4;4;1;3;3
695185;237;2;1;2;130.38699872;2;35;2;2;2;2;4;4;1;6;1
695187;237;1;1;1;143.24353885;1;33;1;2;2;2;4;4;1;3;3
695187;237;2;1;2;143.24353885;2;29;2;2;2;2;4;4;1;6;1
695187;237;3;1;3;143.24353885;2;10;3;;;;;;;;
695192;237;1;1;1;166.6956054;1;22;1;2;2;2;4;2;1;1;3
695193;237;1;1;1;79.322375525;2;65;1;1;;1;4;4;6;;
695193;237;2;1;2;79.322375525;1;60;7;1;;1;4;4;1;7;1
695194;237;1;1;1;94.826908159;1;40;1;1;;2;4;2;1;6;3
695194;237;2;1;2;94.826908159;2;25;10;2;2;2;2;2;4;;
695195;237;2;1;2;111.95849;2;35;2;2;2;2;4;4;4;;
695195;237;3;1;3;111.95849;2;15;3;2;2;2;4;4;3;;
695195;237;4;1;4;111.95849;2;8;3;;;;;;;;
695195;237;1;1;1;111.95849;1;45;1;1;;2;4;4;6;;
695197;237;1;1;1;2121.1377142;1;50;1;2;2;2;4;4;1;8;1
695197;237;2;1;2;2121.1377142;1;24;3;2;2;2;4;2;3;;
695199;237;1;1;1;1342.0942529;1;45;1;2;1;2;3;3;1;5;3
695200;237;1;1;1;152.48319668;1;49;1;2;2;2;4;4;1;6;3
695200;237;2;1;2;152.48319668;2;40;2;2;2;2;4;4;1;6;1
695200;237;3;1;3;152.48319668;2;18;3;2;2;2;4;4;7;;
695200;237;4;1;4;152.48319668;1;9;3;;;;;;;;
695200;237;5;1;5;152.48319668;2;79;6;2;2;2;4;4;4;;
695202;237;1;1;1;2444.2727787;1;48;1;1;;2;4;4;1;7;1
695202;237;2;1;2;2444.2727787;2;38;2;2;2;2;4;4;4;;
695203;237;1;1;1;2444.2727787;1;50;1;2;2;9;4;4;1;6;1
695203;237;2;1;2;2444.2727787;2;49;2;2;2;2;4;4;1;6;1
695204;237;1;1;1;2444.2727787;1;45;1;2;2;2;4;4;1;5;3
695204;237;2;1;2;2444.2727787;2;43;2;1;;9;2;2;1;6;1
695208;237;1;1;1;2097.0222701;1;35;1;2;2;9;4;2;1;6;1
695209;237;1;1;1;1390.8816614;1;55;1;2;2;2;3;3;6;;
695210;237;1;1;1;2031.6892118;1;52;1;2;2;2;4;1;1;3;3
695210;237;2;1;2;2031.6892118;2;17;3;2;2;2;1;1;3;;
695211;237;1;1;1;1315.3485551;2;35;1;2;1;9;1;1;1;6;1
695213;237;1;1;1;76.204089322;2;62;1;1;;1;4;4;4;;
695213;237;2;1;2;76.204089322;2;25;3;2;2;1;4;4;1;6;1
695214;237;1;1;1;104.30959898;1;50;1;1;;1;3;3;1;5;1
695214;237;2;1;2;104.30959898;2;37;2;1;;2;3;3;1;2;1
695215;237;1;1;1;101.39155499;2;55;1;1;;1;4;4;1;1;1
695215;237;2;1;2;101.39155499;2;23;3;2;2;2;4;4;3;;
695215;237;3;1;3;101.39155499;2;20;3;2;2;2;4;4;3;;
695221;237;1;1;1;95.704099151;1;62;1;1;;1;4;4;1;6;1
695222;237;1;1;1;117.904026;1;48;1;1;;1;4;1;1;6;3
695222;237;2;1;2;117.904026;1;17;3;2;2;2;4;4;1;6;1
695222;237;3;1;3;117.904026;1;88;6;1;;1;4;4;5;;
695224;237;1;1;1;102.87104505;2;31;1;2;9;9;4;4;1;6;1
695224;237;2;1;2;102.87104505;2;3;3;;;;;;;;
695226;237;1;1;1;92.585812947;2;28;1;2;2;2;4;4;1;6;3
695232;237;1;1;1;143.99448777;2;55;1;1;;1;4;4;4;;
695232;237;2;1;2;143.99448777;1;27;3;2;2;2;4;4;1;6;1
695233;237;1;1;1;126.77604468;2;33;1;1;;2;4;3;1;8;1
695233;237;2;1;2;126.77604468;2;36;2;1;;1;4;3;1;1;3
695234;237;1;1;1;143.55614873;1;80;1;1;;1;4;2;4;;
695238;237;1;1;1;130.38699872;1;44;1;1;;1;4;4;1;6;1
695238;237;2;1;2;130.38699872;2;42;2;2;2;2;4;3;1;6;1
695240;237;1;1;1;88.135972806;1;75;1;2;2;2;4;1;6;;
695240;237;2;1;2;88.135972806;2;66;2;2;2;2;4;1;1;6;1
695242;237;1;1;1;137.13103598;2;38;1;1;;1;4;2;1;2;1
695242;237;2;1;2;137.13103598;2;17;3;2;2;2;4;2;4;;
695242;237;3;1;3;137.13103598;2;15;3;2;2;2;4;2;3;;
695243;237;1;1;1;134.28485647;1;70;1;1;;1;4;2;5;;
695243;237;2;1;2;134.28485647;1;45;4;1;;1;4;4;1;6;1
695244;237;1;1;1;119.99540647;1;34;1;2;2;2;4;2;1;6;1
695244;237;2;1;2;119.99540647;2;67;6;2;2;2;4;2;4;;
695245;237;1;1;1;119.63012394;1;76;1;1;;2;4;3;5;;
695246;237;1;1;1;131.76432698;2;31;1;1;;2;2;1;4;;
695246;237;2;1;2;131.76432698;1;31;2;2;2;2;4;2;1;6;3
695246;237;3;1;3;131.76432698;1;3;3;;;;;;;;
695247;237;1;1;1;192.88320947;2;34;1;2;2;2;4;2;1;6;1
695247;237;2;1;2;192.88320947;2;14;3;;;;;;;;
695248;237;1;1;1;232.69094031;1;32;1;2;2;2;4;2;1;6;1
695248;237;2;1;2;232.69094031;1;40;8;2;2;2;4;2;1;6;1
695249;237;1;1;1;56.407022596;2;68;1;1;;1;4;4;4;;
695249;237;2;1;2;56.407022596;1;69;2;2;2;2;4;4;1;6;1
695250;237;1;1;1;56.407022596;1;59;1;2;2;2;4;4;5;;
695250;237;2;1;2;56.407022596;2;59;2;2;2;2;4;4;4;;
695251;237;1;1;1;74.175714827;1;39;1;2;2;2;4;3;1;3;3
695251;237;2;1;2;74.175714827;2;30;2;2;2;2;4;4;4;;
695252;237;1;1;1;82.273204399;1;44;1;2;2;1;4;4;1;3;3
695252;237;2;1;2;82.273204399;2;40;2;2;2;9;4;4;1;1;1
695252;237;3;1;3;82.273204399;1;11;3;;;;;;;;
695252;237;4;1;4;82.273204399;2;9;3;;;;;;;;
695255;237;1;1;1;56.407022596;2;55;1;1;;1;4;4;4;;
695255;237;2;1;2;56.407022596;1;57;2;1;;2;4;4;1;8;1
695257;237;1;1;1;65.838800318;2;53;1;1;;2;4;4;1;2;1
695260;237;1;1;1;54.31265242;2;76;1;1;;9;4;4;4;;
695260;237;2;1;2;54.31265242;2;78;10;1;;9;4;4;5;;
695261;237;1;1;1;70.34230028;2;71;1;1;;1;4;4;4;;
695261;237;2;1;2;70.34230028;2;48;3;2;2;2;4;4;5;;
695261;237;3;1;3;70.34230028;1;44;3;2;2;2;4;4;1;6;1
695262;237;1;1;1;89.902439043;1;48;1;2;2;2;2;2;1;6;3
695264;237;1;1;1;96.750045377;1;27;1;2;2;9;4;2;1;6;1
695264;237;2;1;2;96.750045377;2;19;2;2;2;2;4;2;4;;
695266;237;5;1;5;109.31918026;1;12;3;;;;;;;;
695266;237;6;1;6;109.31918026;2;10;3;;;;;;;;
695266;237;1;1;1;109.31918026;1;53;1;1;;2;4;4;8;;
695266;237;2;1;2;109.31918026;2;33;2;9;9;9;4;4;1;6;1
695266;237;3;1;3;109.31918026;1;17;3;2;2;2;4;4;4;;
695266;237;4;1;4;109.31918026;1;16;3;2;2;2;4;4;3;;
695268;237;1;1;1;60.963271457;2;68;1;1;;1;4;4;1;1;3
695268;237;2;1;2;60.963271457;2;49;7;1;;1;4;4;5;;
695269;237;1;1;1;76.56327932;1;55;1;1;;2;4;4;1;6;3
695270;237;1;1;1;67.41803132;2;63;1;9;9;9;4;4;4;;
695271;237;1;1;1;106.75165688;2;41;1;2;1;9;3;3;4;;
695271;237;2;1;2;106.75165688;1;40;2;2;2;2;4;4;1;6;1
695271;237;3;1;3;106.75165688;2;19;3;2;2;2;3;3;3;;
695271;237;4;1;4;106.75165688;2;10;3;;;;;;;;
695271;237;5;1;5;106.75165688;2;8;3;;;;;;;;
695275;237;1;1;1;182.02295116;2;23;1;2;2;9;3;1;1;6;1
695276;237;1;1;1;194.66426049;1;31;1;1;;1;3;3;1;7;3
695276;237;2;1;2;194.66426049;2;28;2;1;;2;3;3;4;;
695276;237;3;1;3;194.66426049;1;6;3;;;;;;;;
695276;237;4;1;4;194.66426049;2;3;3;;;;;;;;
695276;237;5;1;5;194.66426049;1;1;3;;;;;;;;
695277;237;1;1;1;132.20395921;1;70;1;1;;1;4;2;1;3;1
695277;237;2;1;2;132.20395921;2;65;2;1;;1;4;4;4;;
695278;237;1;1;1;187.29674801;1;39;1;1;;2;2;2;1;6;1
695279;237;1;1;1;206.05402996;2;32;1;1;;1;2;2;4;;
695279;237;2;1;2;206.05402996;1;17;3;2;2;2;2;2;5;;
695279;237;3;1;3;206.05402996;2;13;3;;;;;;;;
695279;237;4;1;4;206.05402996;2;8;3;;;;;;;;
695280;237;1;1;1;2385.3343121;2;33;1;2;2;2;3;2;1;6;1
695281;237;1;1;1;3208.7879547;1;46;1;2;2;2;3;3;7;;
695281;237;2;1;2;3208.7879547;2;48;2;2;2;2;3;3;7;;
695281;237;3;1;3;3208.7879547;2;12;3;;;;;;;;
695281;237;4;1;4;3208.7879547;1;9;3;;;;;;;;
695282;237;1;1;1;2836.8609453;2;38;1;2;2;2;3;2;1;6;1
695282;237;2;1;2;2836.8609453;1;48;2;2;2;2;3;2;1;6;1
695283;237;1;1;1;1758.20518;2;64;1;2;2;2;3;3;6;;
695283;237;2;1;2;1758.20518;2;26;3;2;2;2;3;3;1;6;1
695284;237;1;1;1;3244.9745636;2;43;1;2;2;2;2;2;1;1;1
695284;237;2;1;2;3244.9745636;1;38;2;2;2;2;2;2;1;6;1
695284;237;3;1;3;3244.9745636;2;7;3;;;;;;;;
695285;237;1;1;1;4338.1303689;1;27;1;2;2;2;4;1;1;6;3
695285;237;2;1;2;4338.1303689;2;24;2;2;2;2;4;1;3;;
695285;237;3;1;3;4338.1303689;2;1;3;;;;;;;;
695286;237;1;1;1;3229.2578669;2;50;1;2;2;2;4;2;1;6;1
695286;237;2;1;2;3229.2578669;2;20;8;2;2;2;2;2;3;;
695287;237;1;1;1;2836.8609453;1;38;1;2;2;2;1;1;1;6;1
695287;237;2;1;2;2836.8609453;2;36;2;2;2;2;1;1;1;6;1
695293;237;1;1;1;503.87599538;1;60;1;1;;1;4;4;1;7;1
695309;237;1;1;1;88.058053012;2;35;1;1;;2;2;2;1;6;1
695309;237;2;1;2;88.058053012;1;31;2;2;2;2;2;2;1;6;1
695319;237;1;1;1;87.938115998;2;53;1;2;2;2;4;4;4;;
695319;237;2;1;2;87.938115998;2;25;3;2;2;2;4;4;4;;
695319;237;3;1;3;87.938115998;1;27;3;2;2;2;4;4;1;6;3
695319;237;4;1;4;87.938115998;1;9;5;;;;;;;;
695319;237;5;1;5;87.938115998;1;6;5;;;;;;;;
695322;237;1;1;1;76.263391058;1;41;1;2;2;2;4;2;1;6;1
695322;237;2;1;2;76.263391058;2;53;2;2;2;2;4;4;4;;
695322;237;3;1;3;76.263391058;2;75;6;2;2;2;4;2;5;;
695323;237;1;1;1;88.914187879;2;42;1;2;2;2;4;4;1;4;1
695323;237;2;1;2;88.914187879;1;19;3;2;2;2;4;4;3;;
695323;237;3;1;3;88.914187879;1;10;3;;;;;;;;
695325;237;1;1;1;191.19603277;1;49;1;2;2;2;4;4;1;6;1
695325;237;2;1;2;191.19603277;2;47;2;2;2;2;4;4;1;6;1
695325;237;3;1;3;191.19603277;1;21;3;2;2;2;4;4;3;;
695325;237;4;1;4;191.19603277;2;21;3;2;2;2;4;4;3;;
695325;237;5;1;5;191.19603277;2;8;3;;;;;;;;
695326;237;1;1;1;189.13207197;2;47;1;2;2;2;4;2;1;6;1
695326;237;2;1;2;189.13207197;1;27;3;2;2;2;4;2;1;6;1
695326;237;3;1;3;189.13207197;1;36;2;1;;1;2;2;1;6;1
695327;237;1;1;1;75.24566764;2;46;1;2;2;2;4;4;1;6;1
695329;237;1;1;1;131.71403651;2;77;1;2;2;2;4;4;4;;
695329;237;2;1;2;131.71403651;2;49;3;2;2;2;4;4;1;6;1
695329;237;3;1;3;131.71403651;2;43;3;2;9;2;4;4;1;6;3
695329;237;4;1;4;131.71403651;1;38;3;2;2;2;4;4;1;1;1
695329;237;5;1;5;131.71403651;1;16;5;2;2;2;4;4;3;;
695330;237;2;1;2;173.14976735;2;48;2;2;2;2;4;4;4;;
695330;237;1;1;1;173.14976735;1;62;1;2;2;2;4;4;6;;
695330;237;3;1;3;173.14976735;1;26;3;2;2;2;4;4;2;;
695330;237;4;1;4;173.14976735;1;19;3;2;2;2;4;4;3;;
695331;237;2;1;2;139.10050902;2;72;6;1;;2;2;1;4;;
695331;237;3;1;3;139.10050902;1;16;3;2;2;2;2;1;3;;
695331;237;4;1;4;139.10050902;2;18;3;2;2;2;2;1;3;;
695331;237;1;1;1;139.10050902;2;45;1;2;2;2;2;1;2;;
695332;237;1;1;1;88.772207702;1;61;1;1;;2;2;2;1;6;1
695332;237;2;1;2;88.772207702;2;50;2;2;2;2;2;2;1;6;1
695332;237;3;1;3;88.772207702;1;14;3;;;;;;;;
695333;237;1;1;1;126.52622765;1;39;1;2;2;2;4;2;1;3;1
695338;237;1;1;1;89.426320168;2;69;1;1;;2;4;4;5;;
695338;237;2;1;2;89.426320168;1;25;5;2;2;2;4;4;1;6;1
695339;237;1;1;1;85.55006213;1;72;1;2;2;2;4;4;1;1;1
695394;237;5;1;5;124.85926037;2;42;7;2;2;2;4;4;1;6;1
695394;237;6;1;6;124.85926037;1;40;7;2;2;2;4;4;1;6;1
695394;237;7;1;7;124.85926037;2;12;8;;;;;;;;
695394;237;8;1;8;124.85926037;2;8;8;;;;;;;;
695394;237;1;1;1;124.85926037;1;37;1;2;2;2;4;4;1;6;1
695394;237;2;1;2;124.85926037;2;74;6;2;2;2;4;4;4;;
695394;237;3;1;3;124.85926037;2;43;7;2;2;2;4;4;1;6;1
695394;237;4;1;4;124.85926037;1;14;8;;;;;;;;
695427;237;1;1;1;99.757727598;2;58;1;2;2;2;4;4;1;1;1
695435;237;1;1;1;180.75175379;1;35;1;2;2;2;4;1;1;6;1
695444;237;1;1;1;158.39459204;1;38;1;2;2;2;4;3;1;7;1
695444;237;2;1;2;158.39459204;2;36;2;2;2;2;4;3;4;;
695444;237;3;1;3;158.39459204;2;7;3;;;;;;;;
695463;237;1;1;1;143.77980415;1;46;1;2;2;2;4;4;1;5;1
695502;237;1;1;1;115.24281278;1;87;1;2;2;2;4;4;6;;
695502;237;2;1;2;115.24281278;2;77;2;2;2;2;4;4;4;;
695503;237;1;1;1;137.59070783;1;39;1;2;2;2;4;2;1;6;1
695503;237;2;1;2;137.59070783;2;34;2;2;2;2;4;2;1;6;1
695518;237;1;1;1;134.36726364;2;53;1;2;2;2;4;4;4;;
695523;237;1;1;1;132.42440903;1;69;1;2;2;2;4;4;6;;
695523;237;2;1;2;132.42440903;1;19;5;2;2;2;4;4;3;;
695559;237;1;1;1;208.33709801;1;50;1;1;;1;2;2;1;10;1
695560;237;1;1;1;587.91799505;2;22;1;1;;1;1;1;4;;
695560;237;2;1;2;587.91799505;1;29;2;1;;1;1;1;1;10;1
695560;237;3;1;3;587.91799505;1;3;3;;;;;;;;
695565;237;1;1;1;200.39874923;1;67;1;2;2;2;4;4;1;10;3
695566;237;1;1;1;119.9832643;1;54;1;2;2;2;3;3;1;7;1
695566;237;2;1;2;119.9832643;2;53;2;2;2;2;3;3;4;;
695567;237;1;1;1;200.39874923;1;56;1;2;2;2;4;4;1;10;1
